OTU	Test-Statistic	P	FDR_P	Bonferroni_P	20s_mean	30s_mean	40s_mean	50s_mean	60s_mean	taxonomy
2617854	4.17895573386	0.382328242644	0.771646619435	1.0	8.15294117647	11.8445595855	14.807106599	11.8492462312	16.1901408451	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__
198185	4.17760013146	0.382503537084	0.771646619435	1.0	2.69411764706	2.57512953368	2.70050761421	4.07537688442	3.10563380282	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
730906	4.1741624192	0.38294834917	0.771646619435	1.0	8.17647058824	13.8497409326	11.8172588832	11.0150753769	11.5774647887	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
181074	4.17398262179	0.382971624459	0.771646619435	1.0	0.223529411765	0.150259067358	0.355329949239	0.236180904523	0.147887323944	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__cc_115; s__
969248	4.17383457061	0.382990790927	0.771646619435	1.0	0.211764705882	1.56994818653	0.695431472081	0.0502512562814	0.140845070423	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Brevibacteriaceae; g__Brevibacterium; s__paucivorans
4482598	4.17215927866	0.38320772302	0.771646619435	1.0	0.0235294117647	0.0	0.0507614213198	7.34673366834	0.197183098592	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__
4412630	4.16967692826	0.383529334394	0.771646619435	1.0	0.0117647058824	0.0103626943005	0.0152284263959	0.0251256281407	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__
4428119	4.16866960396	0.383659901805	0.771646619435	1.0	0.0235294117647	5.96373056995	1.9847715736	4.04020100503	0.0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium; s__
977628	4.16815337695	0.383726827403	0.771646619435	1.0	0.0705882352941	1.14507772021	0.92385786802	1.10552763819	2.14084507042	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__
173876	4.16484484867	0.384155970735	0.771646619435	1.0	95.6705882353	101.295336788	109.274111675	83.9296482412	120.556338028	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
174901	4.16457734809	0.38419068389	0.771646619435	1.0	0.164705882353	0.0673575129534	0.670050761421	0.155778894472	0.0352112676056	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
109753	4.16428067321	0.384229185774	0.771646619435	1.0	0.0117647058824	0.0	0.0406091370558	0.0251256281407	0.0140845070423	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
364527	4.16402738927	0.384262058816	0.771646619435	1.0	0.0117647058824	0.0	0.0406091370558	0.0502512562814	0.0281690140845	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
301033	4.16177769215	0.384554135913	0.771646619435	1.0	0.282352941176	0.435233160622	0.456852791878	0.497487437186	0.62676056338	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
291387	4.16117014661	0.384633042533	0.771646619435	1.0	0.0352941176471	0.0725388601036	0.10152284264	0.0452261306533	0.0704225352113	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__
354247	4.15988136359	0.384800467932	0.771646619435	1.0	0.0352941176471	0.0259067357513	0.0152284263959	0.0502512562814	0.056338028169	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__; s__
