OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Summer_mean	Spring_mean	Winter_mean	Fall_mean	taxonomy
171617	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00877192982456	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
176053	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
654592	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Erythrobacteraceae; g__; s__
321628	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
804660	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium; s__
294698	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
4308610	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rhodobaca; s__
143462	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__[Chromatiaceae]; g__; s__
326637	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00877192982456	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__
4349014	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__Dechloromonas; s__
86606	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Arsenophonus; s__Arsenophonus endosymbiont of Dermacentor variabilis
866932	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
2783438	1.68713450305	0.639797868124	1.0	1.0	0.0	0.0292397660819	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__
4355629	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__; g__; s__
340688	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00584795321637	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
487598	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae; g__Propionibacterium; s__acnes
113920	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00877192982456	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__; g__; s__
277373	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia; s__
821401	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Butyrivibrio; s__
960463	1.68713450305	0.639797868124	1.0	1.0	0.0	0.0116959064327	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__
634450	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
755209	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__
192708	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
199137	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
293210	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__; s__
4327629	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
4315250	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Rhodoferax; s__
4341684	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
536185	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
721930	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Bulleidia; s__p-1630-c5
309127	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__
182806	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__
903024	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__; f__; g__; s__
588065	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4453748	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Sporosarcina; s__
4472087	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
4327000	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__; g__; s__
519398	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
259150	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
335941	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Bulleidia; s__
290849	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00877192982456	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
188414	1.68713450305	0.639797868124	1.0	1.0	0.0	1.58187134503	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__; g__; s__
224072	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__
4389033	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
508842	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
299725	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00584795321637	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
4349094	1.68713450305	0.639797868124	1.0	1.0	0.0	0.0146198830409	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__
1147868	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
4339146	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__
655725	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
4445994	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__; g__; s__
290640	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
291518	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
28218	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
258120	1.68713450305	0.639797868124	1.0	1.0	0.0	0.0350877192982	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Pontibacter; s__
215750	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
967742	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
579148	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__brevis
107418	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Chlorobi; c__OPB56; o__; f__; g__; s__
313787	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
4391625	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00584795321637	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__parvula
751490	1.68713450305	0.639797868124	1.0	1.0	0.0	0.0555555555556	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__
4416610	1.68713450305	0.639797868124	1.0	1.0	0.0	0.0146198830409	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__
141216	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__; g__; s__
285553	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00584795321637	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Chryseobacterium; s__
4432759	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__; s__
4436320	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__; s__
4364564	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Butyrivibrio; s__
244056	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Virgibacillus; s__
158616	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00584795321637	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
4412049	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__ovatus
294451	1.68713450305	0.639797868124	1.0	1.0	0.0	0.362573099415	0.0	0.0	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Akkermansia; s__
609589	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
99173	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
313733	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__
526773	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__obeum
511006	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__
182483	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Eubacterium]; s__biforme
856235	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
4414655	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__
624099	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__; s__
2347399	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__
3994882	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__; s__
315709	1.68713450305	0.639797868124	1.0	1.0	0.0	0.0116959064327	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
672962	1.68713450305	0.639797868124	1.0	1.0	0.0	0.0146198830409	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Devosia; s__
319896	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
708925	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Gallibacterium; s__
4446247	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cardiobacteriales; f__Cardiobacteriaceae; g__Cardiobacterium; s__
322506	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__
11054	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Helicobacteraceae; g__; s__
361853	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Akkermansia; s__muciniphila
738351	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4315090	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__; s__
470724	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria; s__cinerea
594003	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__; f__; g__; s__
205156	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Rhodoplanes; s__
909520	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Myxococcaceae; g__Anaeromyxobacter; s__
2981817	1.68713450305	0.639797868124	1.0	1.0	0.0	0.0116959064327	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Thiotrichaceae; g__; s__
109624	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__Mogibacterium; s__
190273	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
539603	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Oceanospirillaceae; g__; s__
179958	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
4409449	1.68713450305	0.639797868124	1.0	1.0	0.0	0.0380116959064	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
808471	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Arthrobacter; s__
106749	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Chryseobacterium; s__
91008	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__
339656	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00877192982456	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
326785	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
2456812	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
101000	1.68713450305	0.639797868124	1.0	1.0	0.0	0.00292397660819	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__; s__
3232988	1.68333359323	0.640645454145	1.0	1.0	3.44052863436	4.94444444444	5.98678414097	10.5772357724	k__Bacteria; p__Tenericutes; c__RF3; o__ML615J-28; f__; g__; s__
178977	1.670799641	0.643445096012	1.0	1.0	0.0616740088106	0.0614035087719	0.0837004405286	0.0569105691057	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
358016	1.66892088272	0.643865353519	1.0	1.0	0.0396475770925	0.0233918128655	0.0352422907489	0.0162601626016	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
336498	1.66885082524	0.643881027668	1.0	1.0	0.0132158590308	0.0292397660819	0.0396475770925	0.0487804878049	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__
3611663	1.66778320961	0.644119915394	1.0	1.0	0.220264317181	0.283625730994	0.118942731278	0.325203252033	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__Uliginosibacterium; s__
525142	1.66332482764	0.645118066267	1.0	1.0	0.0264317180617	0.0146198830409	0.00881057268722	0.0325203252033	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
4404187	1.66263890548	0.645271710666	1.0	1.0	8.11013215859	10.4210526316	20.3348017621	14.512195122	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
205781	1.66073347195	0.645698631936	1.0	1.0	0.229074889868	0.0350877192982	0.101321585903	0.0650406504065	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4335229	1.65981873246	0.645903641101	1.0	1.0	0.198237885463	0.423976608187	0.215859030837	0.20325203252	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
561312	1.65904199673	0.64607775047	1.0	1.0	0.00881057268722	0.0116959064327	0.0220264317181	0.0162601626016	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
318957	1.65603558166	0.646751907173	1.0	1.0	0.079295154185	0.0994152046784	0.105726872247	0.0894308943089	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
1107755	1.64781376179	0.648597611294	1.0	1.0	0.0132158590308	0.0263157894737	0.0220264317181	0.0325203252033	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
833458	1.64711295823	0.648755071975	1.0	1.0	0.00881057268722	0.0175438596491	0.0396475770925	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
340113	1.64225275614	0.649847686751	1.0	1.0	0.057268722467	0.0350877192982	0.0176211453744	0.0325203252033	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister; s__
4482992	1.63979030977	0.650401662395	1.0	1.0	0.233480176211	0.0321637426901	0.0132158590308	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Salinibacillus; s__aidingensis
164242	1.63797355141	0.650810548515	1.0	1.0	0.15859030837	0.0116959064327	0.0132158590308	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
298616	1.63779530822	0.650850672362	1.0	1.0	0.0176211453744	0.0233918128655	0.0132158590308	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
176836	1.63615893622	0.651219096722	1.0	1.0	0.0220264317181	0.0380116959064	0.0264317180617	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
195157	1.63490715995	0.65150100962	1.0	1.0	0.0440528634361	0.0263157894737	0.0616740088106	0.0650406504065	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
4361328	1.62958612859	0.652700124645	1.0	1.0	0.0264317180617	0.0175438596491	0.00881057268722	0.0325203252033	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__; g__; s__
197517	1.62863109046	0.652915476866	1.0	1.0	1.140969163	2.35964912281	1.92511013216	1.0406504065	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]; g__; s__
2686590	1.62630978651	0.65343907477	1.0	1.0	0.0528634361233	0.0350877192982	0.0352422907489	0.0243902439024	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__
190534	1.62141157103	0.65454469354	1.0	1.0	0.057268722467	0.0701754385965	0.0440528634361	0.0650406504065	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
358639	1.62006811042	0.654848119313	1.0	1.0	0.132158590308	0.198830409357	0.370044052863	0.918699186992	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
