OTU	Test-Statistic	P	FDR_P	Bonferroni_P	male_mean	female_mean	taxonomy
1145468	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Piscirickettsiaceae; g__Methylophaga; s__
4390342	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__
4380971	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__
4425634	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__
2800581	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__; s__
828559	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__; g__; s__
115374	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfuromonadales; f__Geobacteraceae; g__Geobacter; s__
814971	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Virgibacillus; s__
4416964	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfuromonadales; f__Geobacteraceae; g__Geobacter; s__
316228	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__
796173	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__; s__
657894	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__
259494	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
624029	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Erwinia; s__
805916	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Phyllobacteriaceae; g__; s__
347624	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
656881	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Escherichia; s__coli
96941	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Methylophilales; f__Methylophilaceae; g__; s__
353688	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__
818188	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Pseudanabaenales; f__Pseudanabaenaceae; g__; s__
350341	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
4419380	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Bulleidia; s__
587045	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
263104	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
185251	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
356445	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2; f__; g__; s__
292276	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
4481402	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__Methyloversatilis; s__
913849	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Devosia; s__
109787	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
1540590	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
1119406	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__; s__
369953	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__
176565	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
3134290	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__; g__; s__
69947	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__
343794	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
4332238	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__; g__; s__
4452922	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__; f__; g__; s__
4348658	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__; s__
176760	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
158210	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
111274	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
180060	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__
4340162	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__
1127702	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Leucobacter; s__
1115110	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
574266	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Oxalobacter; s__
107501	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Chryseobacterium; s__
275776	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__HTCC2188; g__HTCC; s__
327818	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4453974	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
511565	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__
338111	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
917641	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__
215331	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__Peptococcus; s__
97142	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
177195	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
4402624	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
3468943	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii
545139	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
330931	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
1040713	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
830374	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Muricauda; s__
320289	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
316598	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
771050	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__; s__
349065	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Megamonas; s__
518442	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Thiotrichaceae; g__Cocleimonas; s__
821623	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__
153879	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__muralis
945865	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__aureus
515485	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
270511	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Butyrivibrio; s__
618208	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Trichococcus; s__
4318990	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Erwinia; s__
4298908	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__Uliginosibacterium; s__
4400904	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Actinobacteria; c__OPB41; o__; f__; g__; s__
156315	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__; s__
960871	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__
4459226	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Devosia; s__
107008	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__; g__; s__
765979	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__; s__
1817731	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
774047	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
569030	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Rikenella; s__
4380570	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Kingella; s__
812523	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__; s__
526204	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Erythrobacteraceae; g__; s__
1082590	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Saprospiraceae; g__Lewinella; s__
4339868	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__
1028915	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
151317	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__; s__
301110	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
198053	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4457064	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__
1040796	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__WPS-2; c__; o__; f__; g__; s__
4396016	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae; g__Streptomyces; s__
755631	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Butyrivibrio; s__
246528	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Moraxella; s__
4388096	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__HB2-32-21; s__
1115685	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__
328213	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__; s__
515640	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__
821330	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
1136795	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Hahellaceae; g__Hahella; s__ganghwensis
190835	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
2073828	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__
272598	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
1746500	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Piscirickettsiaceae; g__; s__
820379	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__; s__
193969	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
4477062	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
326479	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
292285	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
654665	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfomicrobiaceae; g__Desulfomicrobium; s__orale
78009	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__
33984	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
159041	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae; g__Streptomyces; s__
276810	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
162823	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__; s__
1128880	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Lysobacter; s__
4448497	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__tannerae
357028	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
4446973	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Paludibacter; s__
4467439	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae; g__Streptomyces; s__
203737	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
689851	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiohalorhabdales; f__; g__; s__
4478663	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
296002	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Arthrobacter; s__
1129425	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Solirubrobacter; s__
4481359	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
4412828	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4344998	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Azorhizophilus; s__
4477372	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
594026	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
143744	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__
4383052	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__
4331070	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__
4421747	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia; s__
4361153	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__; s__
42395	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__
360750	1.64136201885e-05	0.996767481171	1.0	1.0	0.00243902439024	0.0	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Akkermansia; s__muciniphila
