OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Rarely (few times/month)_mean	Occasionally (1-2 times/week)_mean	Never_mean	Regularly (3-5 times/week)_mean	Daily_mean	taxonomy
1667433	2.98870619899	0.559717166494	1.0	1.0	1.47058823529	1.87244897959	0.823529411765	1.88295165394	2.84279475983	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__
1013316	2.98700071834	0.560003150642	1.0	1.0	0.0470588235294	0.0255102040816	0.0588235294118	0.0229007633588	0.0349344978166	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
469663	2.98474817837	0.560380992136	1.0	1.0	0.0235294117647	0.00510204081633	0.0	0.0203562340967	0.218340611354	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Atopobium; s__vaginae
189812	2.98387042268	0.560528265078	1.0	1.0	0.0	0.0204081632653	0.0	0.0101781170483	0.0	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Eubacterium]; s__biforme
4333237	2.98387042268	0.560528265078	1.0	1.0	0.0	0.0816326530612	0.0	0.0101781170483	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Acetobacter; s__
841943	2.98337698355	0.560611065392	1.0	1.0	0.0	0.0459183673469	0.0	0.027989821883	0.0305676855895	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Paludibacter; s__
3973322	2.98292409629	0.56068706693	1.0	1.0	2.35294117647	1.85714285714	0.588235294118	2.02544529262	1.65065502183	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
106335	2.98288309782	0.560693947391	1.0	1.0	0.0352941176471	0.0102040816327	0.0	0.0101781170483	0.0393013100437	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Dehalobacteriaceae; g__; s__
4043275	2.98283414683	0.560702162525	1.0	1.0	0.0	0.015306122449	0.0	0.0101781170483	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__
157579	2.98282847744	0.560703113987	1.0	1.0	0.0	7.05612244898	0.0	0.541984732824	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__
4389435	2.98198693518	0.560844355171	1.0	1.0	0.0705882352941	0.117346938776	0.0	0.101781170483	0.0698689956332	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__
278392	2.98182104529	0.560872199795	1.0	1.0	0.0	0.0102040816327	0.0	0.00763358778626	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
523744	2.9817983754	0.560876004995	1.0	1.0	0.0	0.0816326530612	0.0	0.0763358778626	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
209712	2.97977122612	0.561216324752	1.0	1.0	0.0	0.015306122449	0.0	0.00763358778626	0.0131004366812	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
4372130	2.97951767233	0.561258899588	1.0	1.0	0.164705882353	0.122448979592	0.117647058824	0.119592875318	0.0917030567686	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__distasonis
215468	2.97917065227	0.56131717145	1.0	1.0	0.152941176471	0.198979591837	0.352941176471	0.282442748092	0.192139737991	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
683485	2.97871110157	0.561394344654	1.0	1.0	0.0	0.015306122449	0.0	0.0687022900763	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__
4374084	2.97802165807	0.561510135112	1.0	1.0	0.0705882352941	0.137755102041	0.176470588235	0.137404580153	0.131004366812	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__distasonis
2558420	2.97706729389	0.561670440022	1.0	1.0	0.0705882352941	0.0459183673469	0.0588235294118	0.030534351145	0.0393013100437	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__distasonis
4341679	2.97685364232	0.561706330598	1.0	1.0	0.0117647058824	0.102040816327	0.0	0.157760814249	0.148471615721	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4431901	2.97421327555	0.56214998032	1.0	1.0	0.0	0.00510204081633	0.0	0.0432569974555	0.0393013100437	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__
1652947	2.97260776862	0.562419840726	1.0	1.0	0.894117647059	1.38265306122	0.0	1.15521628499	1.29257641921	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
4315786	2.97030898368	0.562806353638	1.0	1.0	0.658823529412	0.270408163265	0.117647058824	0.147582697201	0.270742358079	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
1142026	2.96985588503	0.562882553832	1.0	1.0	0.105882352941	0.00510204081633	0.0	0.00254452926209	0.0	k__Bacteria; p__[Thermi]; c__Deinococci; o__Deinococcales; f__Deinococcaceae; g__Deinococcus; s__geothermalis
295146	2.96985588503	0.562882553832	1.0	1.0	0.0235294117647	0.00510204081633	0.0	0.00254452926209	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__
4379141	2.96985588503	0.562882553832	1.0	1.0	0.0352941176471	0.00510204081633	0.0	0.00254452926209	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
4456105	2.96985588503	0.562882553832	1.0	1.0	0.0235294117647	0.00510204081633	0.0	0.00254452926209	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__; s__
349887	2.9684168092	0.563124608834	1.0	1.0	0.0235294117647	0.0204081632653	0.0	0.0508905852417	0.187772925764	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
1051082	2.9659852479	0.563533730685	1.0	1.0	0.0588235294118	0.311224489796	0.0	0.452926208651	0.545851528384	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
4441081	2.96532346299	0.56364510723	1.0	1.0	1.36470588235	0.0663265306122	0.0	0.0839694656489	0.0742358078603	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__
513685	2.96484479558	0.56372567309	1.0	1.0	0.0	0.0204081632653	0.0	0.0407124681934	0.0305676855895	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
3483793	2.96449123527	0.563785185852	1.0	1.0	0.0588235294118	0.107142857143	0.176470588235	0.0916030534351	0.0786026200873	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
825201	2.96265060072	0.564095064497	1.0	1.0	0.0235294117647	0.015306122449	0.0	0.00254452926209	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
357376	2.96197972876	0.564208031692	1.0	1.0	0.0235294117647	0.00510204081633	0.0	0.00508905852417	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__
268747	2.95923140657	0.564670946275	1.0	1.0	0.0117647058824	0.00510204081633	0.0	0.00254452926209	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
936798	2.95923140657	0.564670946275	1.0	1.0	0.0117647058824	0.00510204081633	0.0	0.00254452926209	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__anginosus
350563	2.95923140657	0.564670946275	1.0	1.0	0.0117647058824	0.00510204081633	0.0	0.00254452926209	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Variovorax; s__paradoxus
328523	2.95923140657	0.564670946275	1.0	1.0	0.0117647058824	0.00510204081633	0.0	0.00254452926209	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
737602	2.95923140657	0.564670946275	1.0	1.0	0.0117647058824	0.00510204081633	0.0	0.00254452926209	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__; g__; s__
4356331	2.95923140657	0.564670946275	1.0	1.0	0.0117647058824	0.00510204081633	0.0	0.00254452926209	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
216140	2.95923140657	0.564670946275	1.0	1.0	0.0117647058824	0.00510204081633	0.0	0.00254452926209	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
111130	2.95923140657	0.564670946275	1.0	1.0	0.0117647058824	0.00510204081633	0.0	0.00254452926209	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
1008348	2.95923140657	0.564670946275	1.0	1.0	0.0117647058824	0.00510204081633	0.0	0.00254452926209	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__
369555	2.95923140657	0.564670946275	1.0	1.0	0.0117647058824	0.00510204081633	0.0	0.00254452926209	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
49461	2.95923140657	0.564670946275	1.0	1.0	0.0117647058824	0.00510204081633	0.0	0.00254452926209	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__; s__
4412336	2.95923140657	0.564670946275	1.0	1.0	0.0117647058824	0.00510204081633	0.0	0.00254452926209	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Anaerostipes; s__
341433	2.95923140657	0.564670946275	1.0	1.0	0.0117647058824	0.00510204081633	0.0	0.00254452926209	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
818516	2.95923140657	0.564670946275	1.0	1.0	0.0117647058824	0.00510204081633	0.0	0.00254452926209	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__botulinum
4402735	2.959125398	0.564688805998	1.0	1.0	0.141176470588	0.158163265306	0.0	0.264631043257	0.0917030567686	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__; s__
175148	2.95778513515	0.564914632337	1.0	1.0	0.964705882353	1.07142857143	0.588235294118	0.954198473282	0.755458515284	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4383961	2.95725948988	0.565003213828	1.0	1.0	0.635294117647	0.908163265306	0.705882352941	0.893129770992	0.995633187773	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
4466203	2.95649426584	0.565132182491	1.0	1.0	0.0117647058824	0.0204081632653	0.0	0.00254452926209	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__nigrescens
344746	2.95649426584	0.565132182491	1.0	1.0	0.0117647058824	0.015306122449	0.0	0.00254452926209	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister; s__
288583	2.95649426584	0.565132182491	1.0	1.0	0.0117647058824	0.0102040816327	0.0	0.00254452926209	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
356360	2.95637625479	0.565152073155	1.0	1.0	0.176470588235	0.265306122449	0.352941176471	0.318066157761	0.331877729258	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4440335	2.95636624911	0.565153759621	1.0	1.0	0.329411764706	0.0408163265306	0.0	0.117048346056	0.148471615721	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__
392918	2.95581571688	0.56524655654	1.0	1.0	0.0352941176471	0.00510204081633	0.0	0.595419847328	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
184178	2.95480195248	0.565417456813	1.0	1.0	0.164705882353	0.260204081633	0.0	0.262086513995	0.266375545852	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
550013	2.95273979494	0.565765181441	1.0	1.0	0.0823529411765	0.0612244897959	0.0	0.0483460559796	0.0960698689956	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__producta
4471279	2.95208672401	0.565875327538	1.0	1.0	0.494117647059	0.224489795918	0.705882352941	0.488549618321	0.53711790393	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__
4363665	2.95136531295	0.565997013277	1.0	1.0	0.0117647058824	0.00510204081633	0.0	0.00508905852417	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Aurantimonadaceae; g__Martelella; s__
175281	2.95136531295	0.565997013277	1.0	1.0	0.0117647058824	0.00510204081633	0.0	0.00508905852417	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
191038	2.95136531295	0.565997013277	1.0	1.0	0.0117647058824	0.00510204081633	0.0	0.00508905852417	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
7046	2.95034364997	0.566169368937	1.0	1.0	0.0117647058824	0.0459183673469	0.0	0.00763358778626	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Acidovorax; s__
4465907	2.95026635405	0.566182409996	1.0	1.0	78.9176470588	88.0051020408	71.8823529412	55.9796437659	70.2489082969	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
4301192	2.94863262526	0.56645808419	1.0	1.0	0.0117647058824	0.0102040816327	0.0	0.00508905852417	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__
4393811	2.94863262526	0.56645808419	1.0	1.0	0.0117647058824	0.0102040816327	0.0	0.00508905852417	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__[Exiguobacteraceae]; g__; s__
181254	2.94773294286	0.566609926876	1.0	1.0	0.0	0.0459183673469	0.0	0.0178117048346	0.0218340611354	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
226693	2.94689893657	0.566750704782	1.0	1.0	0.0823529411765	0.0255102040816	0.588235294118	0.272264631043	0.213973799127	k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2; f__; g__; s__
4468024	2.94396410283	0.567246246362	1.0	1.0	0.129411764706	0.311224489796	0.0	0.356234096692	1.95633187773	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Escherichia; s__blattae
147400	2.94377253627	0.567278600154	1.0	1.0	0.0235294117647	0.0408163265306	0.0	0.0203562340967	0.0349344978166	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
362968	2.94259874029	0.567476864964	1.0	1.0	0.0470588235294	0.0255102040816	0.0	0.0330788804071	0.0174672489083	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii
4447188	2.94044415427	0.567840891123	1.0	1.0	27.4352941176	11.0204081633	21.4705882353	29.8015267176	20.3973799127	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uniformis
3889756	2.93978254951	0.567952697146	1.0	1.0	0.0	0.0	0.0	0.0356234096692	0.00873362445415	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__parvula
4427807	2.93782439581	0.568283679056	1.0	1.0	0.0	0.0	0.0	0.0127226463104	0.00873362445415	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
14124	2.93731553171	0.568369708046	1.0	1.0	0.0	0.0	0.0	0.0814249363868	0.0829694323144	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Epulopiscium; s__
101237	2.9372534271	0.568380207983	1.0	1.0	0.0352941176471	0.0102040816327	0.0	0.0330788804071	0.0349344978166	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
179616	2.93635077324	0.568532830095	1.0	1.0	0.0	0.0	0.0	0.0254452926209	0.0305676855895	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
4039230	2.93627053958	0.56854639719	1.0	1.0	0.0705882352941	0.0204081632653	0.0	0.030534351145	0.0218340611354	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__
4444760	2.93539841081	0.568693880823	1.0	1.0	0.0	0.0	0.0	0.0127226463104	0.0218340611354	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Arthrobacter; s__
4415649	2.9349172792	0.568775252626	1.0	1.0	0.0	0.0	0.0	0.0152671755725	0.0174672489083	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__
338407	2.93491378895	0.56877584294	1.0	1.0	0.0	0.0	0.0	0.0203562340967	0.0262008733624	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4408423	2.93369730153	0.568981610359	1.0	1.0	0.0352941176471	0.0867346938776	0.0588235294118	0.0687022900763	0.279475982533	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
1108595	2.9336894633	0.568982936315	1.0	1.0	0.152941176471	0.0357142857143	0.0	0.0534351145038	0.0829694323144	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri
2498994	2.93283371293	0.569127709536	1.0	1.0	0.0705882352941	0.260204081633	0.0588235294118	0.18320610687	0.161572052402	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__
510295	2.93133041793	0.569382080075	1.0	1.0	0.0705882352941	0.331632653061	0.352941176471	0.590330788804	1.31877729258	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4325725	2.9300164506	0.56960446449	1.0	1.0	0.0705882352941	0.015306122449	0.0	0.0534351145038	0.0262008733624	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
1061641	2.92762240645	0.570009767374	1.0	1.0	0.0941176470588	0.0204081632653	0.0588235294118	0.0356234096692	0.061135371179	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
1116679	2.92706594976	0.570103995478	1.0	1.0	0.658823529412	0.301020408163	0.0	0.0330788804071	1.3231441048	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Providencia; s__stuartii
4379247	2.92654729705	0.570191829486	1.0	1.0	0.0	0.0102040816327	0.0	0.0178117048346	0.00436681222707	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
1073476	2.92473157435	0.570499379532	1.0	1.0	0.258823529412	0.0561224489796	0.0588235294118	0.0814249363868	0.2096069869	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4453060	2.92437149722	0.570560380473	1.0	1.0	0.0235294117647	0.112244897959	0.0	0.0687022900763	0.0524017467249	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__
660199	2.92328386521	0.570744658115	1.0	1.0	0.0	0.0357142857143	0.0	0.486005089059	0.139737991266	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__D168
21306	2.91994771541	0.571310099808	1.0	1.0	0.0	0.0255102040816	0.0	0.0483460559796	0.0393013100437	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
537085	2.91952520476	0.57138173206	1.0	1.0	0.0352941176471	0.183673469388	0.0	0.0687022900763	0.0480349344978	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Klebsiella; s__
178608	2.91927009204	0.571424986055	1.0	1.0	0.0352941176471	0.0867346938776	0.0588235294118	0.0992366412214	0.117903930131	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
182075	2.9191072351	0.571452599124	1.0	1.0	0.0	0.0204081632653	0.0	0.030534351145	0.0131004366812	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
189152	2.91708398999	0.571795707728	1.0	1.0	0.0117647058824	0.0612244897959	0.0	0.0330788804071	0.0262008733624	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
1719314	2.91636862484	0.571917047841	1.0	1.0	0.0	0.015306122449	0.0	0.0152671755725	0.00436681222707	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii
3454566	2.91596698364	0.57198518013	1.0	1.0	0.0	0.015306122449	0.0	0.0687022900763	0.0393013100437	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__0319-6G20; g__; s__
578882	2.91468727518	0.572202291766	1.0	1.0	0.0941176470588	0.0102040816327	0.0	0.0381679389313	0.0131004366812	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__; s__
4434294	2.91433537014	0.572262002602	1.0	1.0	2.52941176471	1.55102040816	0.529411764706	4.34860050891	7.03056768559	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
4449633	2.91383780812	0.572346433969	1.0	1.0	0.0823529411765	0.0561224489796	0.0	0.0712468193384	0.0698689956332	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__
113827	2.91130639332	0.572776092066	1.0	1.0	0.117647058824	0.0816326530612	0.117647058824	0.137404580153	0.144104803493	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
335577	2.91104234982	0.572820918091	1.0	1.0	0.0823529411765	0.183673469388	0.117647058824	0.0839694656489	0.126637554585	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
178387	2.90896393252	0.573173830602	1.0	1.0	4.68235294118	4.45918367347	0.117647058824	12.524173028	16.1615720524	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri
198133	2.90587513362	0.57369851627	1.0	1.0	0.552941176471	0.923469387755	0.0	0.727735368957	0.89519650655	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4414725	2.90441740217	0.57394622484	1.0	1.0	0.305882352941	0.234693877551	0.176470588235	0.284987277354	0.366812227074	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
4349519	2.90438937583	0.573950987836	1.0	1.0	1.04705882353	0.331632653061	0.176470588235	0.544529262087	0.947598253275	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Anaerococcus; s__
2331530	2.9028438681	0.574213674558	1.0	1.0	0.541176470588	0.387755102041	0.294117647059	0.437659033079	0.375545851528	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
358781	2.90181451211	0.574388667083	1.0	1.0	0.0235294117647	0.0357142857143	0.0	0.0203562340967	0.0436681222707	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
292941	2.90168609506	0.574410500196	1.0	1.0	0.0235294117647	0.0102040816327	0.0	0.0356234096692	0.00873362445415	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
4315396	2.89800875781	0.575035895659	1.0	1.0	0.294117647059	0.658163265306	0.235294117647	0.748091603053	0.724890829694	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__rc4-4; s__
227285	2.89739755867	0.57513987532	1.0	1.0	0.0235294117647	0.030612244898	0.0	0.0636132315522	0.0174672489083	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
338754	2.8890741181	0.576556870679	1.0	1.0	0.141176470588	1.37755102041	0.0588235294118	2.51399491094	0.0917030567686	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
329205	2.88403727323	0.577415233456	1.0	1.0	0.0	0.0255102040816	0.0	0.030534351145	0.00873362445415	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
174422	2.88057257653	0.57800606078	1.0	1.0	0.0235294117647	0.015306122449	0.0	0.0127226463104	0.0305676855895	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
747615	2.88052215893	0.578014660697	1.0	1.0	0.0470588235294	0.479591836735	0.0	0.0559796437659	0.10480349345	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__; s__
4341119	2.88004577368	0.578095922773	1.0	1.0	0.0588235294118	0.0918367346939	0.0	0.114503816794	0.0742358078603	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
158563	2.87929381749	0.578224203934	1.0	1.0	0.0470588235294	0.0102040816327	0.0	0.0178117048346	0.0131004366812	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
