OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Rarely (few times/month)_mean	Occasionally (1-2 times/week)_mean	Never_mean	Daily_mean	Regularly (3-5 times/week)_mean	taxonomy
1146158	0.0426712812032	0.999775606861	1.0	1.0	0.22869955157	0.0754716981132	0.105960264901	0.146153846154	0.089552238806	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
166637	0.0426308074445	0.999776029317	1.0	1.0	0.188340807175	0.141509433962	0.0927152317881	0.0461538461538	0.154228855721	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__
302683	0.0426241193119	0.999776099088	1.0	1.0	0.085201793722	0.0283018867925	0.0264900662252	0.0846153846154	0.1592039801	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
4359258	0.0424894545604	0.999777501649	1.0	1.0	0.0313901345291	0.117924528302	0.0	0.0	0.0	k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2; f__; g__; s__
4339547	0.0424055198039	0.999778373649	1.0	1.0	0.125560538117	0.0141509433962	0.0264900662252	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Slackia; s__
158309	0.0423052424305	0.99977941322	1.0	1.0	0.0313901345291	0.00943396226415	0.152317880795	0.0307692307692	0.0348258706468	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
338105	0.0421383539557	0.999781138004	1.0	1.0	0.452914798206	0.490566037736	0.331125827815	0.553846153846	0.47263681592	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__
4128373	0.0420380690411	0.999782171234	1.0	1.0	0.0269058295964	0.0518867924528	0.0132450331126	0.153846153846	0.0597014925373	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__
178682	0.0420280649941	0.999782274172	1.0	1.0	0.0134529147982	0.150943396226	0.0198675496689	0.0307692307692	0.0497512437811	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
4133460	0.0419638599901	0.999782934253	1.0	1.0	0.107623318386	0.0330188679245	0.105960264901	0.123076923077	0.0149253731343	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
4441084	0.0418984939558	0.999783605255	1.0	1.0	0.0	0.00471698113208	0.12582781457	0.00769230769231	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__
276643	0.0418452756271	0.999784150801	1.0	1.0	0.565022421525	0.518867924528	0.615894039735	0.676923076923	0.756218905473	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__
992035	0.0418061452924	0.999784551497	1.0	1.0	0.0493273542601	0.0990566037736	0.0132450331126	0.0615384615385	0.149253731343	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__; s__
4421830	0.0417990043841	0.999784624581	1.0	1.0	0.116591928251	0.0	0.0596026490066	0.00769230769231	0.0497512437811	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__
4465905	0.0417348594496	0.999785280522	1.0	1.0	0.139013452915	0.132075471698	0.12582781457	0.0923076923077	0.258706467662	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
182463	0.0417025046238	0.999785611007	1.0	1.0	0.0493273542601	0.127358490566	0.205298013245	0.146153846154	0.114427860697	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
4226619	0.0415731678324	0.999786929593	1.0	1.0	0.170403587444	0.0849056603774	0.0264900662252	0.107692307692	0.0597014925373	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__
4375268	0.0415393586453	0.999787273616	1.0	1.0	0.0448430493274	0.103773584906	0.00662251655629	0.0	0.0796019900498	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__
157840	0.0414227537708	0.999788458018	1.0	1.0	0.134529147982	0.0566037735849	0.0662251655629	0.192307692308	0.139303482587	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
4483337	0.0413786660734	0.999788904985	1.0	1.0	0.201793721973	0.0801886792453	0.0794701986755	0.176923076923	0.169154228856	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
4397439	0.0411272275129	0.99979144519	1.0	1.0	0.0448430493274	0.0235849056604	0.0397350993377	0.0153846153846	0.154228855721	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__; s__
270391	0.0410520761695	0.999792201477	1.0	1.0	0.121076233184	0.0141509433962	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__
181689	0.0410236817992	0.999792486872	1.0	1.0	0.112107623318	0.212264150943	0.119205298013	0.0615384615385	0.169154228856	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
4470092	0.0409483934924	0.999793242666	1.0	1.0	0.179372197309	0.150943396226	0.17880794702	0.0615384615385	0.0796019900498	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
157842	0.0409206959804	0.99979352037	1.0	1.0	0.0134529147982	0.150943396226	0.0331125827815	0.0538461538462	0.0248756218905	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
308786	0.0409067234794	0.999793660393	1.0	1.0	0.00448430493274	0.0141509433962	0.0	0.0153846153846	0.129353233831	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
3025389	0.0408339880327	0.999794388541	1.0	1.0	0.0	0.0330188679245	0.0	0.0	0.114427860697	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Hydrogenophaga; s__
182054	0.0407537372174	0.999795190451	1.0	1.0	0.506726457399	0.438679245283	0.364238410596	0.561538461538	0.547263681592	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
4474844	0.0405920181981	0.999796801742	1.0	1.0	0.179372197309	0.221698113208	0.278145695364	0.130769230769	0.129353233831	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
9846	0.0405730214588	0.999796990605	1.0	1.0	0.0179372197309	0.061320754717	0.139072847682	0.00769230769231	0.0398009950249	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Citrobacter; s__
516909	0.0405336717322	0.999797381538	1.0	1.0	0.0134529147982	0.00943396226415	0.0	0.0	0.124378109453	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
4472195	0.0405228611812	0.999797488874	1.0	1.0	0.112107623318	0.0754716981132	0.205298013245	0.2	0.109452736318	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
452592	0.0404178434865	0.999798530115	1.0	1.0	0.14798206278	0.0377358490566	0.0198675496689	0.0153846153846	0.0199004975124	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__eutactus
191273	0.040392120621	0.999798784752	1.0	1.0	0.0493273542601	0.122641509434	0.0	0.00769230769231	0.0298507462687	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__
368203	0.0403353713984	0.999799345963	1.0	1.0	0.461883408072	0.424528301887	0.337748344371	0.453846153846	0.562189054726	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
834829	0.0403343484392	0.999799356072	1.0	1.0	0.0493273542601	0.0	0.0	0.1	0.0597014925373	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Cetobacterium; s__somerae
196061	0.0403107666325	0.999799589047	1.0	1.0	0.125560538117	0.0424528301887	0.0264900662252	0.0538461538462	0.144278606965	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
2498994	0.0402348640374	0.999800338016	1.0	1.0	0.210762331839	0.127358490566	0.105960264901	0.215384615385	0.243781094527	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__
188333	0.0401821012237	0.999800857838	1.0	1.0	0.556053811659	0.528301886792	0.417218543046	0.607692307692	0.636815920398	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus
289968	0.0400405499272	0.999802249106	1.0	1.0	0.0	0.117924528302	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__Mogibacterium; s__
518552	0.0399177215921	0.999803452452	1.0	1.0	0.0313901345291	0.0	0.119205298013	0.0	0.0248756218905	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RF32; f__; g__; s__
158183	0.0398809532396	0.999803811966	1.0	1.0	0.174887892377	0.132075471698	0.152317880795	0.1	0.26368159204	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
