OTU	Test-Statistic	P	FDR_P	Bonferroni_P	8 or more hours_mean	7-8 hours_mean	6-7 hours_mean	5-6 hours_mean	Less than 5 hours_mean	taxonomy
281742	4.18701340991	0.381287573858	1.0	1.0	0.0	0.0	0.0202702702703	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium; s__
111654	4.18701340991	0.381287573858	1.0	1.0	0.0	0.0	0.00675675675676	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
594370	4.18701340991	0.381287573858	1.0	1.0	0.0	0.0	0.0135135135135	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__thuringiensis
4452051	4.18701340991	0.381287573858	1.0	1.0	0.0	0.0	0.00675675675676	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
137637	4.18701340991	0.381287573858	1.0	1.0	0.0	0.0	0.00675675675676	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
193666	4.18701340991	0.381287573858	1.0	1.0	0.0	0.0	0.00675675675676	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
2883964	4.18701340991	0.381287573858	1.0	1.0	0.0	0.0	0.00675675675676	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
188330	4.18701340991	0.381287573858	1.0	1.0	0.0	0.0	0.00675675675676	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
605170	4.18701340991	0.381287573858	1.0	1.0	0.0	0.0	0.00675675675676	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
758523	4.18701340991	0.381287573858	1.0	1.0	0.0	0.0	0.00675675675676	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__Oceanimonas; s__
22771	4.18701340991	0.381287573858	1.0	1.0	0.0	0.0	0.00675675675676	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
829083	4.18701340991	0.381287573858	1.0	1.0	0.0	0.0	0.00675675675676	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__
178353	4.18701340991	0.381287573858	1.0	1.0	0.0	0.0	0.00675675675676	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
996761	4.18701340991	0.381287573858	1.0	1.0	0.0	0.0	0.00675675675676	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__; s__
273850	4.18701340991	0.381287573858	1.0	1.0	0.0	0.0	0.00675675675676	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
953084	4.18701340991	0.381287573858	1.0	1.0	0.0	0.0	0.00675675675676	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__; s__
4448346	4.18701340991	0.381287573858	1.0	1.0	0.0	0.0	0.00675675675676	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria; s__subflava
1116355	4.18701340991	0.381287573858	1.0	1.0	0.0	0.0	0.00675675675676	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__; s__
170248	4.18701340991	0.381287573858	1.0	1.0	0.0	0.0	0.00675675675676	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
301549	4.18701340991	0.381287573858	1.0	1.0	0.0	0.0	0.00675675675676	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
308419	4.18701340991	0.381287573858	1.0	1.0	0.0	0.0	0.00675675675676	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4423243	4.18701340991	0.381287573858	1.0	1.0	0.0	0.0	0.00675675675676	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__; g__; s__
1040713	4.18701340991	0.381287573858	1.0	1.0	0.0	0.0	0.00675675675676	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
154850	4.18701340991	0.381287573858	1.0	1.0	0.0	0.0	0.00675675675676	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
1109293	4.18701340991	0.381287573858	1.0	1.0	0.0	0.0	0.00675675675676	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__
291392	4.18701340991	0.381287573858	1.0	1.0	0.0	0.0	0.00675675675676	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
4319277	4.18701340991	0.381287573858	1.0	1.0	0.0	0.0	0.00675675675676	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
129907	4.18701340991	0.381287573858	1.0	1.0	0.0	0.0	0.00675675675676	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__; s__
7628	4.18701340991	0.381287573858	1.0	1.0	0.0	0.0	0.00675675675676	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__; f__; g__; s__
548686	4.18701340991	0.381287573858	1.0	1.0	0.0	0.0	0.00675675675676	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
4423422	4.18701340991	0.381287573858	1.0	1.0	0.0	0.0	0.00675675675676	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__; s__
259247	4.18701340991	0.381287573858	1.0	1.0	0.0	0.0	0.00675675675676	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Butyrivibrio; s__
327387	4.18701340991	0.381287573858	1.0	1.0	0.0	0.0	0.00675675675676	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
346457	4.18701340991	0.381287573858	1.0	1.0	0.0	0.0	0.00675675675676	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
4444790	4.18701340991	0.381287573858	1.0	1.0	0.0	0.0	0.00675675675676	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Phascolarctobacterium; s__
291902	4.18701340991	0.381287573858	1.0	1.0	0.0	0.0	0.00675675675676	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
524848	4.18701340991	0.381287573858	1.0	1.0	0.0	0.0	0.00675675675676	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4483001	4.18701340991	0.381287573858	1.0	1.0	0.0	0.0	0.00675675675676	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
261111	4.18701340991	0.381287573858	1.0	1.0	0.0	0.0	0.00675675675676	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
529979	4.18701340991	0.381287573858	1.0	1.0	0.0	0.0	0.00675675675676	0.0	0.0	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__
191549	4.18701340991	0.381287573858	1.0	1.0	0.0	0.0	0.00675675675676	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
179040	4.18701340991	0.381287573858	1.0	1.0	0.0	0.0	0.00675675675676	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__
1016398	4.18701340991	0.381287573858	1.0	1.0	0.0	0.0	0.00675675675676	0.0	0.0	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__
345282	4.1870083979	0.381288220491	1.0	1.0	0.0	0.0	0.0168918918919	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__
147541	4.1870083979	0.381288220491	1.0	1.0	0.0	0.0	0.0101351351351	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__; s__
518933	4.1870083979	0.381288220491	1.0	1.0	0.0	0.0	0.0236486486486	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Succinivibrionaceae; g__Succinivibrio; s__
312322	4.1870083979	0.381288220491	1.0	1.0	0.0	0.0	0.0641891891892	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
1551841	4.1870083979	0.381288220491	1.0	1.0	0.0	0.0	0.0135135135135	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus
1105919	4.1870083979	0.381288220491	1.0	1.0	0.0	0.0	0.0202702702703	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Ralstonia; s__
1130846	4.1870083979	0.381288220491	1.0	1.0	0.0	0.0	0.0472972972973	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Agromyces; s__
728069	4.1870083979	0.381288220491	1.0	1.0	0.0	0.0	0.0101351351351	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Marvinbryantia; s__formatexigens
1124040	4.1870083979	0.381288220491	1.0	1.0	0.0	0.0	0.0101351351351	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Procabacteriales; f__Procabacteriaceae; g__; s__
351027	4.1870083979	0.381288220491	1.0	1.0	0.0	0.0	0.0202702702703	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
2225203	4.1870083979	0.381288220491	1.0	1.0	0.0	0.0	0.0101351351351	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__
410242	4.1870083979	0.381288220491	1.0	1.0	0.0	0.0	0.0101351351351	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__
4392440	4.1870083979	0.381288220491	1.0	1.0	0.0	0.0	0.0135135135135	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__OM60; g__; s__
1109860	4.1870083979	0.381288220491	1.0	1.0	0.0	0.0	0.0101351351351	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__
1043082	4.1870083979	0.381288220491	1.0	1.0	0.0	0.0	0.0743243243243	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__
592860	4.1870083979	0.381288220491	1.0	1.0	0.0	0.0	0.0168918918919	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
1142215	4.1870083979	0.381288220491	1.0	1.0	0.0	0.0	0.0101351351351	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Erythrobacteraceae; g__Altererythrobacter; s__luteolus
858535	4.1870083979	0.381288220491	1.0	1.0	0.0	0.0	0.0168918918919	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__
105028	4.1870083979	0.381288220491	1.0	1.0	0.0	0.0	0.0101351351351	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
4481484	4.1870083979	0.381288220491	1.0	1.0	0.0	0.0	0.0135135135135	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__
511565	4.1870083979	0.381288220491	1.0	1.0	0.0	0.0	0.0135135135135	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__
109431	4.1870083979	0.381288220491	1.0	1.0	0.0	0.0	0.0135135135135	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Endozoicimonaceae; g__; s__
2791042	4.1870083979	0.381288220491	1.0	1.0	0.0	0.0	0.0135135135135	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium; s__
820375	4.1870083979	0.381288220491	1.0	1.0	0.0	0.0	0.0844594594595	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
1126467	4.1870083979	0.381288220491	1.0	1.0	0.0	0.0	0.0135135135135	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dietziaceae; g__Dietzia; s__
321295	4.1870083979	0.381288220491	1.0	1.0	0.0	0.0	0.0101351351351	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4442482	4.1870083979	0.381288220491	1.0	1.0	0.0	0.0	0.0236486486486	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__
302600	4.1870083979	0.381288220491	1.0	1.0	0.0	0.0	0.0135135135135	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4328906	4.1870083979	0.381288220491	1.0	1.0	0.0	0.0	0.0574324324324	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__; s__
875734	4.1870083979	0.381288220491	1.0	1.0	0.0	0.0	0.0168918918919	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__; s__
3437276	4.1870083979	0.381288220491	1.0	1.0	0.0	0.0	0.0168918918919	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Cupriavidus; s__
4314545	4.1870083979	0.381288220491	1.0	1.0	0.0	0.0	0.0101351351351	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinobaculum; s__
205985	4.1870083979	0.381288220491	1.0	1.0	0.0	0.0	0.27027027027	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
4325237	4.1870083979	0.381288220491	1.0	1.0	0.0	0.0	0.0101351351351	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__; s__
4466618	4.18592994956	0.381427378122	1.0	1.0	0.0153846153846	0.014598540146	0.0168918918919	0.0428571428571	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Erwinia; s__
842786	4.18425714042	0.381643306664	1.0	1.0	0.584615384615	0.194647201946	0.195945945946	0.2	0.25	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
637546	4.18277811808	0.381834299482	1.0	1.0	0.0153846153846	0.0559610705596	0.0405405405405	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
187835	4.18054587031	0.382122699291	1.0	1.0	0.107692307692	0.0535279805353	0.0641891891892	0.142857142857	0.125	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
185734	4.17970101261	0.382231896216	1.0	1.0	0.384615384615	0.321167883212	0.246621621622	0.271428571429	1.375	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii
240992	4.17818664385	0.382427686918	1.0	1.0	0.0384615384615	0.0121654501217	0.0304054054054	0.0285714285714	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
4456605	4.17536324462	0.382792926823	1.0	1.0	0.523076923077	0.583941605839	0.628378378378	0.5	0.5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
3970651	4.17228998218	0.383190794932	1.0	1.0	0.0461538461538	0.0851581508516	0.0236486486486	0.0285714285714	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__
177679	4.17205388221	0.383221373878	1.0	1.0	1.70769230769	6.20924574209	7.7972972973	15.6857142857	0.125	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
577380	4.1712369412	0.383327196082	1.0	1.0	0.692307692308	0.603406326034	0.412162162162	0.214285714286	0.0	k__Bacteria; p__Lentisphaerae; c__[Lentisphaeria]; o__Victivallales; f__Victivallaceae; g__; s__
1051459	4.17017470567	0.383464826089	1.0	1.0	0.0	0.0243309002433	0.027027027027	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__
2731539	4.16959820565	0.383539537032	1.0	1.0	0.161538461538	0.104622871046	0.10472972973	0.0142857142857	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__fragilis
195004	4.16832775069	0.383704219934	1.0	1.0	0.369230769231	0.727493917275	1.65202702703	0.471428571429	0.125	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
4344207	4.16620629552	0.383979335183	1.0	1.0	0.207692307692	0.586374695864	0.415540540541	0.971428571429	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__anginosus
4413619	4.16544219791	0.384078462317	1.0	1.0	0.623076923077	0.703163017032	0.797297297297	0.428571428571	1.125	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
4303851	4.16174626495	0.3845582173	1.0	1.0	0.0692307692308	0.206812652068	0.155405405405	0.0428571428571	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
166099	4.15943811223	0.384858063525	1.0	1.0	0.215384615385	0.0316301703163	0.0540540540541	0.0285714285714	0.5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
166637	4.15868880045	0.384955443343	1.0	1.0	0.0615384615385	0.141119221411	0.121621621622	0.257142857143	0.25	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__
4473972	4.15858078602	0.384969482355	1.0	1.0	0.0461538461538	0.0583941605839	0.128378378378	0.0285714285714	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
4361528	4.15792764101	0.385054382263	1.0	1.0	33.5615384615	21.0437956204	0.60472972973	1.2	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__
743082	4.15506051887	0.385427239133	1.0	1.0	0.146153846154	0.158150851582	0.206081081081	0.142857142857	0.25	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__
174747	4.15107940555	0.385945425658	1.0	1.0	0.153846153846	0.12895377129	0.212837837838	0.228571428571	0.125	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
2442706	4.14310978645	0.386984367833	1.0	1.0	0.692307692308	1.10462287105	1.0777027027	0.9	2.625	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__
179864	4.13808340921	0.387640722966	1.0	1.0	1.17692307692	0.664233576642	0.932432432432	0.585714285714	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4410988	4.13464489471	0.388090222839	1.0	1.0	0.346153846154	0.243309002433	0.260135135135	0.157142857143	0.375	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
557138	4.13461307723	0.388094384044	1.0	1.0	0.0923076923077	0.029197080292	0.131756756757	0.0428571428571	0.125	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__
964363	4.13430938044	0.388134104322	1.0	1.0	0.269230769231	0.552311435523	0.956081081081	0.785714285714	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__ph2; s__
187264	4.13322866414	0.388275475664	1.0	1.0	0.0153846153846	0.029197080292	0.0101351351351	0.0714285714286	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
1128398	4.13225193385	0.388403278246	1.0	1.0	0.00769230769231	0.0	0.00675675675676	0.0142857142857	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
233313	4.13225193385	0.388403278246	1.0	1.0	0.00769230769231	0.0	0.00675675675676	0.0142857142857	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus
345846	4.13225193385	0.388403278246	1.0	1.0	0.00769230769231	0.0	0.00675675675676	0.0142857142857	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__
569807	4.12989474073	0.388711843414	1.0	1.0	2.35384615385	0.0	0.00675675675676	0.0142857142857	0.0	k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2; f__; g__; s__
301032	4.12989474073	0.388711843414	1.0	1.0	0.0384615384615	0.0	0.00675675675676	0.0142857142857	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
332241	4.12946992464	0.388767473341	1.0	1.0	0.969230769231	2.01216545012	1.65202702703	1.01428571429	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4474083	4.12800061481	0.388959927348	1.0	1.0	0.00769230769231	0.0	0.0540540540541	0.0142857142857	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium; s__
3785400	4.126898722	0.389104303957	1.0	1.0	1.18461538462	1.35766423358	0.5	0.114285714286	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
4302796	4.12611942372	0.389206437047	1.0	1.0	0.0615384615385	0.0	0.0101351351351	0.0142857142857	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__; s__
708285	4.12344839856	0.389556651241	1.0	1.0	0.00769230769231	0.0778588807786	0.182432432432	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__
565016	4.12329408898	0.389576891061	1.0	1.0	0.0461538461538	0.0851581508516	0.0675675675676	0.0857142857143	0.125	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Thiotrichaceae; g__Thiothrix; s__
4094259	4.1232482688	0.389582901162	1.0	1.0	1.35384615385	1.37226277372	1.47972972973	1.28571428571	3.125	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
1142029	4.12300101299	0.389615334215	1.0	1.0	8.53846153846	10.299270073	21.3952702703	2.47142857143	5.75	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__
359788	4.12296950472	0.389619467369	1.0	1.0	0.138461538462	0.150851581509	0.0540540540541	0.0285714285714	0.125	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
579115	4.12140695912	0.389824479107	1.0	1.0	0.307692307692	0.0	0.182432432432	0.0142857142857	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__; s__
925131	4.12037462783	0.38995997001	1.0	1.0	0.269230769231	0.54501216545	0.327702702703	0.314285714286	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri
2941399	4.11803278205	0.390267464864	1.0	1.0	0.0692307692308	0.343065693431	0.537162162162	0.0571428571429	0.0	k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales; f__Synergistaceae; g__Synergistes; s__
145304	4.11675295255	0.390435590497	1.0	1.0	0.0923076923077	0.104622871046	0.162162162162	0.0428571428571	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
873972	4.11598236094	0.390536846449	1.0	1.0	0.869230769231	0.391727493917	0.864864864865	1.42857142857	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__johnsonii
566243	4.1156177331	0.390584765639	1.0	1.0	0.107692307692	0.114355231144	0.0709459459459	0.0571428571429	0.125	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
105409	4.11456869568	0.390722654609	1.0	1.0	0.0769230769231	0.206812652068	0.0709459459459	0.185714285714	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
2272351	4.11393017279	0.390806602383	1.0	1.0	0.192307692308	0.233576642336	0.182432432432	0.142857142857	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
