OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Rarely (few times/month)_mean	Occasionally (1-2 times/week)_mean	Never_mean	Daily_mean	Regularly (3-5 times/week)_mean	taxonomy
4365130	12.8529197805	0.0120172686836	1.0	1.0	128.838565022	135.278301887	132.781456954	169.069230769	130.338308458	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__distasonis
144395	12.8493045678	0.0120360805146	1.0	1.0	0.085201793722	0.0377358490566	0.0927152317881	0.0307692307692	0.00995024875622	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__
166869	12.8310419535	0.0121315504615	1.0	1.0	0.331838565022	0.231132075472	0.370860927152	0.4	0.547263681592	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
177828	12.8255718596	0.0121602895358	1.0	1.0	2.62780269058	4.5141509434	2.7417218543	1.72307692308	5.50746268657	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Anaerostipes; s__
295554	12.7770308309	0.0124182440705	1.0	1.0	0.134529147982	0.287735849057	0.430463576159	0.330769230769	0.0746268656716	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri
176062	12.7415692528	0.01261005883	1.0	1.0	3.82959641256	5.5141509434	5.04635761589	7.22307692308	5.02487562189	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
185232	12.7169176259	0.0127451011781	1.0	1.0	0.497757847534	0.5	0.403973509934	0.730769230769	0.781094527363	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
576914	12.7092156724	0.0127875811342	1.0	1.0	0.00448430493274	0.00471698113208	0.0	0.0384615384615	0.0149253731343	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
3609803	12.6467007359	0.0131375275708	1.0	1.0	0.0941704035874	0.0	0.417218543046	0.00769230769231	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
174818	12.6388983042	0.0131818541677	1.0	1.0	8.56950672646	10.0424528302	7.24503311258	10.1076923077	10.0995024876	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
